name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags,p_id,reviews
낀알로이알로이,서울특별시 관악구 봉천동 921-1,,똠얌꿍,12000.0,"{'매일': '오전 11시 - 오후 11시 (마지막주문:점심 14:00/ 저녁  22:30)', '쉬는시간 매일': '오후 2시 30분 - 오후 5시 ', '휴무일': '매주 월요일 '}",,,"저녁식사,가족외식,점심식사,데이트,가성비좋은,이국적/이색적,깔끔한,캐주얼한,푸짐한,숨은맛집,서민적인",255,
고모네콩탕,서울시 강동구 성내3동 413-13,,콩국수 (사계절),9000.0,"{'매일': '오후 3시 - 오후 5시 (브레이크타임(마지막주문 오전 14:30, 오후 20:20))'}",,,"저녁식사,점심식사,가족외식,식사모임,실버푸드,데이트,혼밥,다이어트식단,아이동반,깔끔한,캐주얼한,지역주민이 찾는,서민적인,가성비좋은,숨은맛집,푸짐한,주차불가,포장가능",130,
경성모밀,서울특별시 동작구 사당2동 88-18,,판모밀,6000.0,"{'매일': '정오 12시 - 오후 9시 (3시~6시 브레이크타임 주문마감은 2시30분,8시30분 입니다 )', '휴무일': '매주 화요일 '}",,,"혼밥,점심식사,저녁식사,가족외식,서민적인,가성비좋은,시끌벅적한,깔끔한,숨은맛집",104,
툭툭누들타이,서울특별시 마포구 연남동 223-15,,똠얌꿍,16000.0,"{'월-금': '오후 5시 - 오후 10시 (마지막주문(21:00))', '토/일': '오전 11시 30분 - 오후 10시 (브레이크타임X)'}",,,"점심식사,저녁식사,식사모임,데이트,가족외식,여자끼리,기념일,회식,술모임,남자끼리,모임,혼밥,친구들,이국적/이색적,캐주얼한,시끌벅적한,서민적인,깔끔한,조용한,가성비좋은,푸짐한,숨은맛집,규모가큰,젊은사람이많은,지역주민이찾는,예쁜,아담한,모던한,지역주민이 찾는,발렛주차,현장대기필요,야외좌석,예약필요,좌식",2032,
프릳츠 도화점,서울특별시 마포구 도화동 179-9,,에스프레소,4400.0,"{'월-금': '오전 8시 - 오후 11시 ', '토/일': '오전 10시 - 오후 11시 '}",,,"데이트,간식,차모임,혼카페,점심식사,혼밥,아침식사,브런치,테이크아웃,베이커리,식사모임,시끌벅적한,캐주얼한,이국적/이색적,예쁜,지역주민이 찾는,경관/야경이 좋은,깔끔한,서민적인,지역주민이찾는,고급스러운,낡은,격식있는,오래된집,경관/야경이좋은,오래된,복고풍,허름한,조용한,숨은맛집,가성비좋은,소개팅,야외좌석,주차불가",2125,
자연은 맛있다,서울특별시 강남구 삼성동 159 코엑스몰 B1 I111,,흑임자 샐러드비빔면,10900.0,{'매일': '오전 10시 30분 - 오후 10시 (Last Order 20:40)'},,,"점심식사,저녁식사,데이트,식사모임,가족외식,혼밥,아이동반,회식,접대,깔끔한,캐주얼한,숨은맛집,시끌벅적한,가성비좋은,예쁜,지역주민이 찾는,서민적인,이국적/이색적,무료주차",1693,
배스킨라빈스 쌍문점,서울특별시 도봉구 쌍문동 20-4,,싱글레귤러,3200.0,{'매일': '오전 10시 - 오후 11시 '},,,"간식,기념일,캐주얼한,깔끔한,서민적인,주차불가",817,
진성한우곱창,서울특별시 강동구 천호동 415-5,,곱창모듬,12000.0,,,,"저녁식사,식사모임,술모임,회식,데이트,서민적인,시끌벅적한,숨은맛집,지역주민이 찾는,캐주얼한",1794,
이화원,서울특별시 서대문구 연희동 189-8,,실고기 짬봉,8000.0,{'매일': '오전 11시 30분 - 오후 10시 (연중무휴)'},,,"가족외식,저녁식사,식사모임,점심식사,혼밥,회식,아이동반,접대,기념일,깔끔한,조용한,고급스러운,지역주민이 찾는,푸짐한,격식있는,이국적/이색적,발렛주차,개별룸,대형룸,무료주차",1663,
무월,서울특별시 강남구 역삼동 811-12,,생생돈까스,7000.0,{'매일': '오전 11시 30분 - 오전 2시 (연중무휴(명절당일 휴무))'},,,"저녁식사,술모임,데이트,식사모임,점심식사,여자끼리,회식,기념일,남자끼리,간식,친구들끼리,예쁜,시끌벅적한,캐주얼한,깔끔한,이국적/이색적,경관/야경이 좋은,조용한,서민적인,모던한,지역주민이 찾는,젊은사람이많은,현장대기필요,배달가능,야외좌석",731,
황홀경,서울특별시 관악구 봉천동 1603-20,,아메리카노,4500.0,{'매일': '정오 12시 - 오후 10시 30분 '},,,"차모임,데이트,혼카페,간식,예쁜,깔끔한,이국적/이색적,숨은맛집,캐주얼한,경관/야경이 좋은,조용한,지역주민이 찾는",2292,
단디,서울특별시 송파구 송파동 45-5,,부타동,9000.0,"{'매일': '오전 11시 30분 - 오후 9시 30분 (Last order : Lunch 14:30  Dinner21:00)', '쉬는시간 매일': '오후 3시 - 오후 5시 '}",,,"점심식사,데이트,저녁식사,혼밥,식사모임,친구들끼리,기념일,아침식사,여자끼리,깔끔한,캐주얼한,예쁜,숨은맛집,서민적인,지역주민이 찾는,조용한,시끌벅적한,대기해서 먹는 맛집,맛집,일본 감성,경관/야경이 좋은,가성비좋은,지역주민이찾는,현장대기필요",342,
해무,서울특별시 은평구 응암동 98-15,,1인특초밥,16000.0,{'매일': '오후 3시 - 오후 5시 (브레이크타임)'},,,"저녁식사,늦은 점심 식사,점심식사,깔끔한,예쁜,숨은맛집,캐주얼한,가성비좋은,서민적인,푸짐한,고급스러운,지역주민이 찾는",2204,
송화산시도삭면,서울특별시 광진구 자양동 851-20,,도삭면,7000.0,"{'매일': '오전 10시 30분 - 오후 10시 30분 ', '휴무일': '매주 화요일 '}",,,"저녁식사,점심식사,식사모임,데이트,술모임,가족외식,혼밥,회식,혼술,아이동반,이국적/이색적,시끌벅적한,가성비좋은,서민적인,캐주얼한,깔끔한,푸짐한,지역주민이 찾는,숨은맛집,지역주민이찾는,배달가능,주차불가",1124,
메이비,서울시 구로구 구로동 1124-49,,프렌치토스트,10000.0,{'매일': '오전 8시 30분 - 오후 11시 30분 '},,,"차모임,점심식사,데이트,혼카페,저녁식사,아침식사,혼밥,간식,가족외식,기념일,디저트,브런치,예쁜,경관/야경이 좋은,캐주얼한,시끌벅적한,깔끔한,지역주민이 찾는,고급스러운,빈티지,경관/야경이좋은,격식있는,이국적/이색적,무료주차,야외좌석",668,
버킷리스트,서울특별시 동대문구 회기동 60-99,,골든에일,8000.0,{'매일': '오후 6시 - 오전 2시 (금~토 17:30~03:00)'},,,"데이트,술모임,기념일,간식,혼밥,여자끼리,야식,조용한,예쁜,숨은맛집,고급스러운,깔끔한,규모가큰,시끌벅적한,개별룸",836,
서관면옥,서울특별시 서초구 서초동 1675-5,,평양냉면(구수한물냉면),13000.0,{'매일': '오전 11시 30분 - 오후 9시 30분 (브레이크타임 오후3시-오후5시)'},,,"저녁식사,식사모임,점심식사,데이트,회식,가족외식,접대,술모임,혼밥,기념일,혼술,깔끔한,고급스러운,조용한,예쁜,캐주얼한,격식있는,경관/야경이 좋은,가성비좋은,이국적/이색적,푸짐한,시끌벅적한,무료주차,발렛주차,개별룸",1034,
개미집,서울특별시 광진구 화양동 508-2,,불낙볶음 특,45000.0,{'매일': '오전 10시 - 자정 12시 (명절 휴무)'},,,"점심식사,저녁식사,모임,술모임,식사모임,데이트,시끌벅적한,서민적인,숨은맛집,가성비좋은,푸짐한,지역주민이 찾는",89,
부민옥,서울특별시 중구 다동 134-4,,사골우거지,6000.0,"{'매일': '오전 11시 - 오후 10시 ', '쉬는시간 매일': '오후 2시 - 오후 5시 ', '휴무일': '매주 일요일 (명절휴무)'}",,,"점심식사,식사모임,저녁식사,회식,데이트,다이어트식단,술모임,접대,서민적인,깔끔한,시끌벅적한,지역주민이 찾는,개별룸",887,
진미식당,서울시 마포구 공덕동 105-127,,게장정식,41000.0,"{'매일': '정오 12시 - 오후 8시 ', '쉬는시간 매일': '오후 3시 30분 - 오후 5시 ', '휴무일': '매주 일요일 '}",,,"점심식사,저녁식사,가족외식,기념일,식사모임,데이트,접대,미슐랭,아침식사,술모임,수요미식회,서민적인,숨은맛집,시끌벅적한,지역주민이 찾는,푸짐한,토속적인,격식있는,한식,깔끔한,오래된집,고급스러운,조용한,아담한,외부유료주차,예약,예약필수,주차어려움,현장대기필요,무료주차,좌식",1791,
담소사골순대 가산디지털점,서울특별시 금천구 가산동 60-11 스타밸리,,일반 순대국,6700.0,{'매일': '24시간 영업 (일요일 야간 휴무)'},,,"점심식사,저녁식사,혼밥,식사모임,서민적인,캐주얼한,푸짐한,가성비좋은",353,
깔리,서울특별시 종로구 명륜4가 170-3 2층,,런치 2인세트,18000.0,"{'매일': '오후 3시 30분 - 오후 5시 (Break time (평일 15:00 ~ 17:00))', '휴무일': '매주 월요일 (격주 (월요일) 임시휴무 : 5/4일, 18일 (월요일))'}",,,"점심식사,저녁식사,데이트,식사모임,가족외식,기념일,여자끼리,남자끼리,혼밥,이국적/이색적,캐주얼한,서민적인,푸짐한,가성비좋은,깔끔한,시끌벅적한,아담한,예쁜,조용한,고급스러운,젊은사람이많은,예약필요,화장실,주차불가,현장대기필요",239,
17,서울특별시 동대문구 회기동 17,,4 치즈 피자,4900.0,{'매일': '오전 11시 30분 - 오후 8시 30분 (준비 되어진 재료 소진시에는 조기 마감 될수 있습니다. 일요일은 휴무 입니다. 감사합니다. )'},,,"점심식사,데이트,식사모임,저녁식사,혼밥,캐주얼한,가성비좋은,깔끔한,경관/야경이 좋은,지역주민이 찾는,예쁜,서민적인",2,
동원집,서울특별시 중구 을지로3가 96-2,,순대국,7000.0,"{'월-금': '오전 9시 - 오후 10시 ', '토요일': '오전 9시 - 오후 9시 '}",,,"저녁식사,점심식사,술모임,혼밥,회식,아침식사,혼술,식사모임,데이트,남자끼리,가족외식,야식,모임,을지로 맛집,여자끼리,간식,서민적인,시끌벅적한,가성비좋은,푸짐한,허름한,지역주민이 찾는,오래된집,숨은맛집,토속적인,캐주얼한,중년이상이많은,이국적/이색적,아담한,노포,고급스러운,현장대기필요,야외좌석,개별룸",456,
펄멘트,서울특별시 서대문구 창천동 57-13,,고르곤졸라,14000.0,"{'매일': '오전 11시 30분 - 오후 10시 ', '쉬는시간 매일': '오후 3시 - 오후 5시 ', '휴무일': '매주 월요일 '}",,,"저녁식사,데이트,점심식사,기념일,식사모임,술모임,가족외식,피자,접대,파스타,조용한,깔끔한,캐주얼한,시끌벅적한,규모가큰,예쁜,경관/야경이 좋은,이국적/이색적,서민적인",2072,
주양 명가돈까스,서울특별시 강동구 고덕동 503-1,,명가 돈가스,7000.0,{'매일': '오전 10시 30분 - 오후 10시 (연중무휴)'},,,"점심식사,혼밥,저녁식사,가족외식,회식,남자끼리,데이트,가성비좋은,서민적인,조용한,숨은맛집,지역주민이 찾는,지역주민이찾는,깔끔한,캐주얼한,개별룸,무료주차,테이블,좌식",1772,
콩사랑두부,서울시 도봉구 도봉동 281-10,,두부보쌈(대),35000.0,{'매일': '오전 9시 - 오후 9시 (연중무휴)'},,,"저녁식사,가족외식,점심식사,식사모임,데이트,접대,기념일,술모임,혼밥,회식,지역주민이 찾는,숨은맛집,푸짐한,깔끔한,서민적인,조용한",1957,
화진포막국수,서울시 강동구 성내동 559-9,,순메일 동치미 막국수,7000.0,{'매일': '오전 11시 - 오후 9시 (구정 휴무)'},,,"점심식사,저녁식사,식사모임,가족외식,혼밥,아침식사,가족모임,서민적인,시끌벅적한,지역주민이 찾는,가성비좋은,캐주얼한,무료주차,입식좌석,포장가능",2279,
중경소면관,서울특별시 광진구 자양동 9-5 1층,,짜장면,7000.0,{'매일': '오전 11시 - 오후 11시 '},,,"저녁식사,가족외식,점심식사,남자끼리,데이트,여자끼리,접대,혼밥,술모임,모임,가성비좋은,서민적인,숨은맛집,이국적/이색적,깔끔한,아담한,지역주민이 찾는,캐주얼한",1777,
수상한막창,서울특별시 동대문구 답십리동 260-1,,소금구이 300g,13000.0,{'휴무일': '매주 일요일 '},,,"술모임,저녁식사,식사모임,데이트,가족외식,회식,서민적인,캐주얼한,가성비좋은,깔끔한,숨은맛집,격식있는,푸짐한",1131,
포항막회,서울특별시 광진구 화양동 10-28,,물회(대) 3인분,33000.0,{'월-금': '오후 4시 - 오전 2시 (연중무휴)'},,,"술모임,저녁식사,데이트,회식,모임,여자끼리,남자끼리,서민적인,시끌벅적한,숨은맛집,캐주얼한,지역주민이찾는,젊은사람이많은,지역주민이 찾는,허름한,푸짐한,아담한,가성비좋은",2100,
은혜떡볶이,서울특별시 광진구 군자동 361-25,,떡2인분 1,12000.0,"{'매일': '오전 10시 30분 - 오후 10시 ', '휴무일': '매주 화요일 (첫째, 셋째주 휴무)'}",,,"점심식사,간식,식사모임,아이동반,저녁식사,가족외식,데이트,회식,서민적인,지역주민이 찾는,시끌벅적한,푸짐한,가성비좋은,추억여행같은",1605,
아웃백스테이크하우스 노원점,서울특별시 노원구 상계6동 711-12,,퀸즈랜드 립아이,54000.0,"{'매일': '오전 11시 - 오후 10시 30분 ((Last Order 21:30)  /  금, 토 11:00 - 23:00  (Last Order 22:00))'}",,,"데이트,점심식사,저녁식사,가족외식,기념일,회식,식사모임,집안잔치,깔끔한,시끌벅적한,캐주얼한,푸짐한,이국적/이색적,고급스러운,규모가큰,무료주차,발렛주차",1302,
알렉스키친,서울특별시 강동구 성내동 441-2,,목살 스테이크,23000.0,"{'화,수,목,금,토/일': '오전 11시 30분 - 오후 10시 ( )', '쉬는시간 매주 화,수,목,금,토/일': '오후 3시 - 오후 5시 ( )'}",,,"점심식사,식사모임,회식,데이트,기념일,저녁식사,고급스러운,예쁜,깔끔한,조용한,개별룸,대형룸",1325,
두끼떡볶이 노원점,서울특별시 노원구 상계동 602-2,,일반,8900.0,{'매일': '오전 11시 - 오후 10시 (라스트오더 마감 1시간30분전 / 셀프바 마감 21시 30분)'},,,"점심식사,저녁식사,식사모임,회식,가성비좋은,캐주얼한,푸짐한,지역주민이 찾는",473,
빌즈,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 1층,,빌즈 리코타 핫케이크,19800.0,{'매일': '오전 9시 - 오후 10시 '},,,"데이트,점심식사,저녁식사,식사모임,기념일,여자끼리,간식,친구들끼리,인스타,아침식사,다이어트식단,브런치,가족외식,차모임,깔끔한,예쁜,고급스러운,시끌벅적한,격식있는,경관/야경이좋은,조용한,숨은맛집,규모가큰,젊은사람이많은,경관/야경이 좋은,현장대기필요,무료주차,2시간 무료주차,예약필요,어린이의자",954,
딥블루레이크,서울특별시 마포구 망원1동 411-12,,커피,,{'매일': '오전 11시 - 오후 9시 30분 (연중무휴)'},,,"데이트,혼카페,차모임,기념일,간식,친구들끼리,여자끼리수다,디저트,여자끼리,예쁜,깔끔한,캐주얼한,조용한,이국적/이색적,격식있는,파스텔톤,지역주민이 찾는,밝고 귀여운,시끌벅적한,경관/야경이 좋은,예쁘고 독특한",495,
화통쭈꾸미,서울특별시 강서구 마곡동 797-10,,쭈꾸미세트,11000.0,{'매일': '오전 11시 - 오후 10시 30분 '},,,"저녁식사,점심식사,술모임,데이트,혼밥,회식,가족외식,식사모임,서민적인,캐주얼한,지역주민이 찾는,푸짐한,가성비좋은,조용한,무료주차",2280,
